farm_id,dekad,ndvi,cloud_cover_pct,precipitation_mm,temperature_c,lat,lon,area_m2
farm_mkushi,2024-11-1,0.36595024760482103,26.925927,66.86,22.706077348066298,-13.972706,29.60355,12000
farm_mkushi,2024-11-2,0.4273170263052247,10.489643,66.86,22.706077348066298,-13.972706,29.60355,12000
farm_mkushi,2024-12-1,0.5291248018887836,0.018537,66.86,22.706077348066298,-13.972706,29.60355,12000
farm_mkushi,2024-12-2,0.5568952162750523,13.107093500000001,66.86,22.706077348066298,-13.972706,29.60355,12000
farm_mkushi,2024-12-3,0.5960463557314567,17.097518,66.86,22.706077348066298,-13.972706,29.60355,12000
farm_mkushi,2025-03-3,0.5762796366893694,14.675984,66.86,22.706077348066298,-13.972706,29.60355,12000
farm_mkushi,2025-05-1,0.5975711647977731,0.104592,66.86,22.706077348066298,-13.972706,29.60355,12000
farm_mkushi,2025-06-1,0.5295578661902051,3.2663223333333335,66.86,22.706077348066298,-13.972706,29.60355,12000
farm_mkushi,2025-06-2,0.5248508750583265,1.714785,66.86,22.706077348066298,-13.972706,29.60355,12000
farm_mkushi,2025-06-3,0.4840457254019712,0.029572,66.86,22.706077348066298,-13.972706,29.60355,12000
farm_mumbwa,2024-11-1,0.3933983236784368,14.813638,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_mumbwa,2024-11-2,0.5188915842452511,18.835168,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_mumbwa,2024-11-3,0.5460693273259325,8.754806,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_mumbwa,2024-12-1,0.5366894832539243,1.360102,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_mumbwa,2024-12-2,0.5515987050091237,1.438048,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_mumbwa,2024-12-3,0.5642284205769161,5.084455,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_mumbwa,2025-02-1,0.5241552454981078,13.703572000000001,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_mumbwa,2025-03-2,0.5534651788314898,7.883713,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
